조사번호	조사지역	주구분	조사일자	시간대	X좌표	Y좌표	행정구역명	날씨	남자10대	남자20대	남자30대	남자40대	남자50대	여자10대	여자20대	여자30대	여자40대	여자50대
4701	B지점 : 검암프라자 앞	주중	2010-07-06	12시~13시까지	283129	552293	인천광역시 서구 검암동	맑음	0	24	42	45	18	0	57	75	60	42
4701	B지점 : 검암프라자 앞	주중	2010-07-06	19시~20시까지	283129	552293	인천광역시 서구 검암동	맑음	54	60	78	87	12	45	81	75	84	18
4701	B지점 : 검암프라자 앞	주말	2010-07-03	12시~13시까지	283129	552293	인천광역시 서구 검암동	맑음	117	36	36	42	9	129	54	72	51	18
4701	B지점 : 검암프라자 앞	주말	2010-07-03	19시~20시까지	283129	552293	인천광역시 서구 검암동	맑음	63	54	42	27	12	84	69	87	54	30
4706	A지점=SK텔레콤(십정2동 408-7번지)앞	주중	2010-06-08	12시~13시까지	285308	541835	인천광역시 부평구 십정2동	맑음	16	90	122	115	224	8	102	1063	124	190
4706	A지점=SK텔레콤(십정2동 408-7번지)앞	주중	2010-06-08	19시~20시까지	285308	541835	인천광역시 부평구 십정2동	맑음	160	124	188	141	225	104	212	120	96	226
4706	A지점=SK텔레콤(십정2동 408-7번지)앞	주말	2010-06-19	12시~13시까지	285308	541835	인천광역시 부평구 십정2동	맑음	32	92	64	68	48	28	80	72	82	48
4706	A지점=SK텔레콤(십정2동 408-7번지)앞	주말	2010-06-19	19시~20시까지	285308	541835	인천광역시 부평구 십정2동	맑음	120	168	182	190	155	122	125	188	202	86
4714	B지점=인천안경백화점(십정2동 407-11번지) 앞	주중	2010-06-08	12시~13시까지	285349	541765	인천광역시 부평구 십정2동	맑음	8	84	112	104	221	4	96	160	124	188
4714	B지점=인천안경백화점(십정2동 407-11번지) 앞	주중	2010-06-08	19시~20시까지	285349	541765	인천광역시 부평구 십정2동	맑음	125	92	120	171	255	100	125	145	136	250
4714	B지점=인천안경백화점(십정2동 407-11번지) 앞	주말	2010-06-19	12시~13시까지	285349	541765	인천광역시 부평구 십정2동	맑음	200	120	88	68	144	184	148	120	180	252
4714	B지점=인천안경백화점(십정2동 407-11번지) 앞	주말	2010-06-19	19시~20시까지	285349	541765	인천광역시 부평구 십정2동	맑음	112	186	108	95	160	73	118	64	78	72
4722	A지점 : 상록할인마트 앞	주중	2010-07-14	12시~13시까지	283846	552437	인천광역시 서구 시천동	맑음	0	6	12	18	12	0	33	69	60	36
4722	A지점 : 상록할인마트 앞	주중	2010-07-14	19시~20시까지	283846	552437	인천광역시 서구 시천동	맑음	66	36	54	48	9	60	60	84	66	15
4722	A지점 : 상록할인마트 앞	주말	2010-07-10	12시~13시까지	283846	552437	인천광역시 서구 시천동	맑음	39	15	30	36	9	48	45	54	48	27
4722	A지점 : 상록할인마트 앞	주말	2010-07-10	19시~20시까지	283846	552437	인천광역시 서구 시천동	맑음	45	33	39	27	12	36	54	66	51	18
4725	B지점 : 힘찬프라자 앞	주중	2010-07-14	12시~13시까지	283911	552541	인천광역시 서구 시천동	맑음	0	3	9	6	9	0	18	27	30	15
4725	B지점 : 힘찬프라자 앞	주중	2010-07-14	19시~20시까지	283911	552541	인천광역시 서구 시천동	맑음	51	33	39	36	6	45	39	48	45	9
4725	B지점 : 힘찬프라자 앞	주말	2010-07-10	12시~13시까지	283911	552541	인천광역시 서구 시천동	맑음	24	9	15	9	6	30	36	39	33	15
4725	B지점 : 힘찬프라자 앞	주말	2010-07-10	19시~20시까지	283911	552541	인천광역시 서구 시천동	맑음	18	21	21	15	9	30	33	45	36	12
4745	A지점 : 신한은행 앞	주중	2010-07-20	12시~13시까지	282927	555582	인천광역시 서구 마전동	맑음	0	30	21	39	12	0	51	72	99	39
4745	A지점 : 신한은행 앞	주중	2010-07-20	19시~20시까지	282927	555582	인천광역시 서구 마전동	맑음	27	39	45	39	9	33	45	111	84	15
4745	A지점 : 신한은행 앞	주말	2010-07-24	12시~13시까지	282927	555582	인천광역시 서구 마전동	맑음	36	39	33	30	15	45	30	66	84	36
4745	A지점 : 신한은행 앞	주말	2010-07-24	19시~20시까지	282927	555582	인천광역시 서구 마전동	맑음	27	33	54	51	15	54	45	66	57	21
4749	B지점 : 씨티은행 앞	주중	2010-07-20	12시~13시까지	282769	555669	인천광역시 서구 마전동	맑음	0	21	18	27	9	0	42	48	54	33
4749	B지점 : 씨티은행 앞	주중	2010-07-20	19시~20시까지	282769	555669	인천광역시 서구 마전동	맑음	24	57	36	24	6	30	57	84	57	12
4749	B지점 : 씨티은행 앞	주말	2010-07-24	12시~13시까지	282769	555669	인천광역시 서구 마전동	맑음	30	27	30	27	12	33	36	48	63	27
4749	B지점 : 씨티은행 앞	주말	2010-07-24	19시~20시까지	282769	555669	인천광역시 서구 마전동	맑음	18	27	30	39	12	36	33	51	48	15
4762	A지점=광장약국(십정2동 467-6번지) 앞	주중	2010-06-15	12시~13시까지	285499	541739	인천광역시 남동구 간석동	맑음	8	115	104	137	269	5	44	125	125	352
4762	A지점=광장약국(십정2동 467-6번지) 앞	주중	2010-06-15	19시~20시까지	285499	541739	인천광역시 남동구 간석동	맑음	48	17	126	130	124	510	150	140	124	150
4762	A지점=광장약국(십정2동 467-6번지) 앞	주말	2010-07-31	12시~13시까지	285499	541739	인천광역시 남동구 간석동	맑음	159	159	126	111	135	175	180	135	132	199
4762	A지점=광장약국(십정2동 467-6번지) 앞	주말	2010-07-31	19시~20시까지	285499	541739	인천광역시 남동구 간석동	맑음	39	237	129	153	237	81	120	105	114	90
4767	B지점=GS주유소(십정2동 476-13번지) 앞	주중	2010-06-15	12시~13시까지	285899	541667	인천광역시 남동구 간석동	맑음	0	8	24	28	52	0	36	28	52	68
4767	B지점=GS주유소(십정2동 476-13번지) 앞	주중	2010-06-15	19시~20시까지	285899	541667	인천광역시 남동구 간석동	맑음	48	17	50	50	100	510	30	82	74	80
4767	B지점=GS주유소(십정2동 476-13번지) 앞	주말	2010-07-31	12시~13시까지	285899	541667	인천광역시 남동구 간석동	맑음	32	32	48	80	172	528	32	84	140	140
4767	B지점=GS주유소(십정2동 476-13번지) 앞	주말	2010-07-31	19시~20시까지	285899	541667	인천광역시 남동구 간석동	맑음	15	15	45	66	114	36	30	24	72	60
4776	BYC건물 앞(A지역)	주중	2010-06-10	12시~13시까지	282987	535453	인천광역시 연수구 연수2동	맑음	6	12	8	4	10	6	18	38	46	32
4776	BYC건물 앞(A지역)	주중	2010-06-10	19시~20시까지	282987	535453	인천광역시 연수구 연수2동	맑음	48	30	10	6	16	106	28	30	36	8
4776	BYC건물 앞(A지역)	주말	2010-06-12	12시~13시까지	282987	535453	인천광역시 연수구 연수2동	흐림	40	14	6	14	20	38	18	24	34	26
4776	BYC건물 앞(A지역)	주말	2010-06-12	19시~20시까지	282987	535453	인천광역시 연수구 연수2동	흐림	148	32	10	14	22	82	48	24	30	18
4778	아식스 점포 앞(B지역)	주중	2010-06-10	12시~13시까지	283380	535361	인천광역시 연수구 연수2동	맑음	22	10	6	2	14	20	10	26	32	28
4778	아식스 점포 앞(B지역)	주중	2010-06-10	19시~20시까지	283380	535361	인천광역시 연수구 연수2동	맑음	202	12	10	10	14	28	20	24	26	12
4778	아식스 점포 앞(B지역)	주말	2010-06-12	12시~13시까지	283380	535361	인천광역시 연수구 연수2동	흐림	18	12	4	16	18	26	8	14	12	16
4778	아식스 점포 앞(B지역)	주말	2010-06-12	19시~20시까지	283380	535361	인천광역시 연수구 연수2동	흐림	2	16	12	6	12	6	8	6	24	4
4819	A지점=경인교대역1출구(계산1동 968번지)공영주차장앞	주중	2010-06-23	12시~13시까지	287322	549337	인천광역시 계양구 계산동	맑음	0	44	56	56	64	0	44	64	52	94
4819	A지점=경인교대역1출구(계산1동 968번지)공영주차장앞	주중	2010-06-23	19시~20시까지	287322	549337	인천광역시 계양구 계산동	맑음	28	76	28	120	88	12	48	52	128	156
4819	A지점=경인교대역1출구(계산1동 968번지)공영주차장앞	주말	2010-07-03	12시~13시까지	287322	549337	인천광역시 계양구 계산동	맑음	24	76	68	92	12	52	60	60	96	84
4819	A지점=경인교대역1출구(계산1동 968번지)공영주차장앞	주말	2010-07-03	19시~20시까지	287322	549337	인천광역시 계양구 계산동	맑음	32	32	112	120	156	16	80	48	120	160
4832	B지점=계산장로교회 인접 PAT(계산1동 956-1)앞	주중	2010-06-23	12시~13시까지	287328	549520	인천광역시 계양구 계산동	맑음	0	32	36	40	28	0	72	52	80	96
4832	B지점=계산장로교회 인접 PAT(계산1동 956-1)앞	주중	2010-06-23	19시~20시까지	287328	549520	인천광역시 계양구 계산동	맑음	72	78	18	78	48	30	114	42	114	150
4832	B지점=계산장로교회 인접 PAT(계산1동 956-1)앞	주말	2010-07-03	12시~13시까지	287328	549520	인천광역시 계양구 계산동	맑음	72	20	40	60	48	96	28	72	80	60
4832	B지점=계산장로교회 인접 PAT(계산1동 956-1)앞	주말	2010-07-03	19시~20시까지	287328	549520	인천광역시 계양구 계산동	맑음	72	40	36	96	92	44	60	72	84	140
5021	기업은행 앞	주중	2010-06-23	12시~13시까지	285256	538741	인천광역시 남구 관교동	맑음	9	120	123	111	93	0	321	264	147	153
5021	기업은행 앞	주중	2010-06-23	19시~20시까지	285256	538741	인천광역시 남구 관교동	맑음	164	292	56	44	64	364	668	304	164	152
5021	기업은행 앞	주말	2010-06-26	12시~13시까지	285256	538741	인천광역시 남구 관교동	흐림	111	270	135	84	24	258	582	282	171	120
5021	기업은행 앞	주말	2010-06-26	19시~20시까지	285256	538741	인천광역시 남구 관교동	흐림	48	652	380	132	32	200	1044	588	240	132
5025	스타벅스앞	주중	2010-06-23	12시~13시까지	285276	539053	인천광역시 남동구 구월3동	맑음	0	96	102	108	108	24	330	240	162	132
5025	스타벅스앞	주중	2010-06-23	19시~20시까지	285276	539053	인천광역시 남동구 구월3동	맑음	80	284	192	80	60	100	568	340	104	128
5025	스타벅스앞	주말	2010-06-26	12시~13시까지	285276	539053	인천광역시 남동구 구월3동	흐림	44	360	204	116	48	108	640	332	180	188
5025	스타벅스앞	주말	2010-06-26	19시~20시까지	285276	539053	인천광역시 남동구 구월3동	흐림	84	630	294	96	42	90	960	264	126	84
5070	A지점=작전역4번출구 GS25(작전동 866-2)앞	주중	2010-07-13	12시~13시까지	287306	548240	인천광역시 계양구 작전2동	맑음	4	64	120	92	28	52	128	160	72	84
5070	A지점=작전역4번출구 GS25(작전동 866-2)앞	주중	2010-07-13	19시~20시까지	287306	548240	인천광역시 계양구 작전2동	맑음	88	92	124	160	240	56	156	244	232	192
5070	A지점=작전역4번출구 GS25(작전동 866-2)앞	주말	2010-07-24	12시~13시까지	287306	548240	인천광역시 계양구 작전2동	맑음	54	66	54	60	48	102	148	108	132	138
5070	A지점=작전역4번출구 GS25(작전동 866-2)앞	주말	2010-07-24	19시~20시까지	287306	548240	인천광역시 계양구 작전2동	맑음	60	36	132	168	108	66	114	168	126	126
5072	A지점: 대한서림 앞	주중	2010-06-08	12시~13시까지	279103	542320	인천광역시 중구 인현동	맑음	2	80	44	89	112	1	88	45	152	68
5072	A지점: 대한서림 앞	주중	2010-06-08	19시~20시까지	279103	542320	인천광역시 중구 인현동	맑음	144	160	48	60	80	300	108	32	152	52
5072	A지점: 대한서림 앞	주말	2010-07-10	12시~13시까지	279103	542320	인천광역시 중구 인현동	맑음	365	190	125	90	80	340	105	115	150	55
5072	A지점: 대한서림 앞	주말	2010-07-10	19시~20시까지	279103	542320	인천광역시 중구 인현동	맑음	380	224	112	120	128	320	340	116	168	124
5077	B지점=신대사거리 던킨도너츠(작전동 438-1)앞	주중	2010-07-13	12시~13시까지	287260	548057	인천광역시 계양구 작전2동	맑음	6	66	126	120	108	6	210	246	222	204
5077	B지점=신대사거리 던킨도너츠(작전동 438-1)앞	주중	2010-07-13	19시~20시까지	287260	548057	인천광역시 계양구 작전2동	맑음	54	144	90	96	120	60	240	138	168	186
5077	B지점=신대사거리 던킨도너츠(작전동 438-1)앞	주말	2010-07-24	12시~13시까지	287260	548057	인천광역시 계양구 작전2동	맑음	50	70	52	65	54	98	152	104	138	145
5077	B지점=신대사거리 던킨도너츠(작전동 438-1)앞	주말	2010-07-24	19시~20시까지	287260	548057	인천광역시 계양구 작전2동	맑음	60	32	60	124	192	36	40	96	132	220
5085	A지점=작전역1출구(작전2동 863-15) 청해웨딩홀앞	주중	2010-07-08	12시~13시까지	287316	548427	인천광역시 계양구 작전2동	맑음	0	20	28	72	128	0	60	84	124	164
5085	A지점=작전역1출구(작전2동 863-15) 청해웨딩홀앞	주중	2010-07-08	19시~20시까지	287316	548427	인천광역시 계양구 작전2동	맑음	84	88	56	76	64	60	80	92	176	152
5085	A지점=작전역1출구(작전2동 863-15) 청해웨딩홀앞	주말	2010-07-10	12시~13시까지	287316	548427	인천광역시 계양구 작전2동	맑음	18	60	78	189	126	48	126	144	102	60
5085	A지점=작전역1출구(작전2동 863-15) 청해웨딩홀앞	주말	2010-07-10	19시~20시까지	287316	548427	인천광역시 계양구 작전2동	맑음	72	90	114	150	162	78	96	132	186	150
5086	B지점=계양로작전시장입구 청운약국(작전2동 863번지)	주중	2010-07-08	12시~13시까지	287310	548587	인천광역시 계양구 작전2동	맑음	40	24	36	52	40	44	84	84	168	80
5086	B지점=계양로작전시장입구 청운약국(작전2동 863번지)	주중	2010-07-08	19시~20시까지	287310	548587	인천광역시 계양구 작전2동	맑음	60	44	52	56	120	36	56	88	128	120
5086	B지점=계양로작전시장입구 청운약국(작전2동 863번지)	주말	2010-07-10	12시~13시까지	287310	548587	인천광역시 계양구 작전2동	맑음	18	42	84	72	108	66	42	72	150	132
5086	B지점=계양로작전시장입구 청운약국(작전2동 863번지)	주말	2010-07-10	19시~20시까지	287310	548587	인천광역시 계양구 작전2동	맑음	60	54	66	96	72	54	72	96	108	96
5139	인천역 앞(A지점)	주중	2010-07-01	12시~13시까지	277885	542406	인천광역시 중구 항동1가	맑음	4	32	72	124	152	2	28	52	44	64
5139	인천역 앞(A지점)	주중	2010-07-01	19시~20시까지	277885	542406	인천광역시 중구 항동1가	맑음	2	16	36	64	80	10	16	36	64	80
5139	인천역 앞(A지점)	주말	2010-07-10	12시~13시까지	277885	542406	인천광역시 중구 항동1가	맑음	32	192	130	186	213	80	196	94	132	122
5139	인천역 앞(A지점)	주말	2010-07-10	19시~20시까지	277885	542406	인천광역시 중구 항동1가	맑음	10	152	92	188	154	16	164	81	99	139
5146	공화춘 앞(B지점)	주중	2010-07-01	12시~13시까지	278090	542376	인천광역시 중구 북성동3가	맑음	8	52	100	220	216	16	52	62	104	108
5146	공화춘 앞(B지점)	주중	2010-07-01	19시~20시까지	278090	542376	인천광역시 중구 북성동3가	맑음	8	37	70	151	140	23	35	43	73	76
5146	공화춘 앞(B지점)	주말	2010-07-10	12시~13시까지	278090	542376	인천광역시 중구 북성동3가	맑음	30	156	120	244	281	76	172	101	125	140
5146	공화춘 앞(B지점)	주말	2010-07-10	19시~20시까지	278090	542376	인천광역시 중구 북성동3가	맑음	8	129	142	245	262	10	63	95	117	140
5149	A지점: 동신약국 앞	주중	2010-06-10	12시~13시까지	281398	539689	인천광역시 남구 용현1,4동	맑음	12	792	48	32	16	0	496	8	4	4
5149	A지점: 동신약국 앞	주중	2010-06-10	19시~20시까지	281398	539689	인천광역시 남구 용현1,4동	맑음	20	1040	20	16	8	64	668	16	25	4
5149	A지점: 동신약국 앞	주말	2010-06-12	12시~13시까지	281398	539689	인천광역시 남구 용현1,4동	맑음	5	612	28	12	12	4	272	8	18	5
5149	A지점: 동신약국 앞	주말	2010-06-12	19시~20시까지	281398	539689	인천광역시 남구 용현1,4동	맑음	68	752	32	16	16	44	448	40	12	12
5150	B지점: 우리은행 앞	주중	2010-06-10	12시~13시까지	281235	539683	인천광역시 남구 용현1,4동	비	8	1252	16	16	8	0	668	28	32	12
5150	B지점: 우리은행 앞	주중	2010-06-10	19시~20시까지	281235	539683	인천광역시 남구 용현1,4동	비	34	854	18	22	10	56	560	36	24	8
5150	B지점: 우리은행 앞	주말	2010-06-12	12시~13시까지	281235	539683	인천광역시 남구 용현1,4동	맑음	5	544	20	12	12	0	308	8	32	0
5150	B지점: 우리은행 앞	주말	2010-06-12	19시~20시까지	281235	539683	인천광역시 남구 용현1,4동	맑음	28	680	12	16	10	88	400	12	16	16
5154	B지점:  국민은행 앞	주중	2010-06-08	12시~13시까지	279154	542289	인천광역시 중구 인현동	맑음	0	40	16	76	53	3	16	64	120	60
5154	B지점:  국민은행 앞	주중	2010-06-08	19시~20시까지	279154	542289	인천광역시 중구 인현동	맑음	20	44	20	50	47	62	30	32	72	35
5154	B지점:  국민은행 앞	주말	2010-07-10	12시~13시까지	279154	542289	인천광역시 중구 인현동	맑음	85	50	25	35	65	120	85	65	40	35
5154	B지점:  국민은행 앞	주말	2010-07-10	19시~20시까지	279154	542289	인천광역시 중구 인현동	맑음	52	52	48	50	54	84	76	52	82	140
5186	A지점: 동신약국 앞	주중	2010-06-10	12시~13시까지	281394	539694	인천광역시 남구 용현1,4동	비	12	792	48	32	16	0	496	8	4	4
5186	A지점: 동신약국 앞	주중	2010-06-10	19시~20시까지	281394	539694	인천광역시 남구 용현1,4동	비	20	1040	20	16	8	64	668	16	25	4
5186	A지점: 동신약국 앞	주말	2010-06-12	12시~13시까지	281394	539694	인천광역시 남구 용현1,4동	맑음	5	612	28	12	12	4	272	8	18	5
5186	A지점: 동신약국 앞	주말	2010-06-12	19시~20시까지	281394	539694	인천광역시 남구 용현1,4동	맑음	68	752	32	16	16	44	448	40	12	12
5188	주안7동 1315-4 신한은행앞	주중	2010-07-06	12시~13시까지	283323	539246	인천광역시 남구 주안7동	맑음	0	7	42	63	102	0	49	189	119	217
5188	주안7동 1315-4 신한은행앞	주중	2010-07-06	19시~20시까지	283323	539246	인천광역시 남구 주안7동	맑음	77	42	84	119	196	84	105	294	189	217
5188	주안7동 1315-4 신한은행앞	주말	2010-07-03	12시~13시까지	283323	539246	인천광역시 남구 주안7동	맑음	42	19	71	122	71	53	38	152	162	198
